Time,nz-c2.S,nz-c2.E,nz-c2.P,nz-c2.Iu,nz-c2.Ic,nz-c2.Ru,nz-c2.Rc,nz-c2.D,nz-c2.cases,nz-c2.Level
754.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
754.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
754.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
754.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
754.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
754.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
754.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
755.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
756.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
757.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
758.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
759.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
760.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
761.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
762.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
763.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
764.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
765.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
766.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
767.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
768.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
769.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
770.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
771.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
772.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
773.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
774.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
775.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
776.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.200000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.300000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.400000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.600000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.700000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
777.900000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
778.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
778.100000,0.000000,0.000000,0.000000,0.000000,0.000000,2396.574595,2435.184595,48.805648,2459.782419,0.000000
